n = 10000
i              x              u      rel error
8690       0.869013       0.130858       -7.07935
8691       0.869113       0.130758       -7.07935
8692       0.869213       0.130658       -7.07935
8693       0.869313       0.130559       -7.07935
8694       0.869413       0.130459       -7.07935
8695       0.869513       0.130359       -7.07935
8696       0.869613       0.130259       -7.07935
8697       0.869713       0.130159       -7.07935
8698       0.869813        0.13006       -7.07935
8699       0.869913        0.12996       -7.07935
8700       0.870013        0.12986       -7.07935
8701       0.870113        0.12976       -7.07935
8702       0.870213        0.12966       -7.07935
8703       0.870313        0.12956       -7.07935
8704       0.870413       0.129461       -7.07935
8705       0.870513       0.129361       -7.07935
8706       0.870613       0.129261       -7.07935
8707       0.870713       0.129161       -7.07935
8708       0.870813       0.129061       -7.07935
8709       0.870913       0.128962       -7.07935
8710       0.871013       0.128862       -7.07935
8711       0.871113       0.128762       -7.07935
8712       0.871213       0.128662       -7.07935
8713       0.871313       0.128562       -7.07935
8714       0.871413       0.128462       -7.07935
8715       0.871513       0.128363       -7.07935
8716       0.871613       0.128263       -7.07935
8717       0.871713       0.128163       -7.07935
8718       0.871813       0.128063       -7.07935
8719       0.871913       0.127963       -7.07935
8720       0.872013       0.127864       -7.07935
8721       0.872113       0.127764       -7.07935
8722       0.872213       0.127664       -7.07935
8723       0.872313       0.127564       -7.07935
8724       0.872413       0.127464       -7.07935
8725       0.872513       0.127364       -7.07935
8726       0.872613       0.127265       -7.07935
8727       0.872713       0.127165       -7.07935
8728       0.872813       0.127065       -7.07935
8729       0.872913       0.126965       -7.07935
8730       0.873013       0.126865       -7.07935
8731       0.873113       0.126765       -7.07935
8732       0.873213       0.126666       -7.07935
8733       0.873313       0.126566       -7.07935
8734       0.873413       0.126466       -7.07935
8735       0.873513       0.126366       -7.07935
8736       0.873613       0.126266       -7.07935
8737       0.873713       0.126167       -7.07935
8738       0.873813       0.126067       -7.07935
8739       0.873913       0.125967       -7.07935
8740       0.874013       0.125867       -7.07935
8741       0.874113       0.125767       -7.07935
8742       0.874213       0.125667       -7.07935
8743       0.874313       0.125568       -7.07935
8744       0.874413       0.125468       -7.07935
8745       0.874513       0.125368       -7.07935
8746       0.874613       0.125268       -7.07935
8747       0.874713       0.125168       -7.07935
8748       0.874813       0.125068       -7.07935
8749       0.874913       0.124969       -7.07935
8750       0.875012       0.124869       -7.07935
8751       0.875112       0.124769       -7.07935
8752       0.875212       0.124669       -7.07935
8753       0.875312       0.124569       -7.07935
8754       0.875412       0.124469       -7.07935
8755       0.875512        0.12437       -7.07935
8756       0.875612        0.12427       -7.07935
8757       0.875712        0.12417       -7.07935
8758       0.875812        0.12407       -7.07935
8759       0.875912        0.12397       -7.07935
8760       0.876012        0.12387       -7.07935
8761       0.876112       0.123771       -7.07935
8762       0.876212       0.123671       -7.07935
8763       0.876312       0.123571       -7.07935
8764       0.876412       0.123471       -7.07935
8765       0.876512       0.123371       -7.07935
8766       0.876612       0.123272       -7.07935
8767       0.876712       0.123172       -7.07935
8768       0.876812       0.123072       -7.07935
8769       0.876912       0.122972       -7.07935
8770       0.877012       0.122872       -7.07935
8771       0.877112       0.122772       -7.07935
8772       0.877212       0.122673       -7.07935
8773       0.877312       0.122573       -7.07935
8774       0.877412       0.122473       -7.07935
8775       0.877512       0.122373       -7.07935
8776       0.877612       0.122273       -7.07935
8777       0.877712       0.122173       -7.07935
8778       0.877812       0.122074       -7.07935
8779       0.877912       0.121974       -7.07935
8780       0.878012       0.121874       -7.07935
8781       0.878112       0.121774       -7.07935
8782       0.878212       0.121674       -7.07935
8783       0.878312       0.121574       -7.07935
8784       0.878412       0.121475       -7.07935
8785       0.878512       0.121375       -7.07935
8786       0.878612       0.121275       -7.07935
8787       0.878712       0.121175       -7.07935
8788       0.878812       0.121075       -7.07935
8789       0.878912       0.120975       -7.07935
8790       0.879012       0.120876       -7.07935
8791       0.879112       0.120776       -7.07935
8792       0.879212       0.120676       -7.07935
8793       0.879312       0.120576       -7.07935
8794       0.879412       0.120476       -7.07935
8795       0.879512       0.120376       -7.07935
8796       0.879612       0.120277       -7.07935
8797       0.879712       0.120177       -7.07935
8798       0.879812       0.120077       -7.07935
8799       0.879912       0.119977       -7.07935
8800       0.880012       0.119877       -7.07935
8801       0.880112       0.119777       -7.07935
8802       0.880212       0.119678       -7.07935
8803       0.880312       0.119578       -7.07935
8804       0.880412       0.119478       -7.07935
8805       0.880512       0.119378       -7.07935
8806       0.880612       0.119278       -7.07935
8807       0.880712       0.119178       -7.07935
8808       0.880812       0.119079       -7.07935
8809       0.880912       0.118979       -7.07935
8810       0.881012       0.118879       -7.07935
8811       0.881112       0.118779       -7.07935
8812       0.881212       0.118679       -7.07935
8813       0.881312       0.118579       -7.07935
8814       0.881412        0.11848       -7.07935
8815       0.881512        0.11838       -7.07935
8816       0.881612        0.11828       -7.07935
8817       0.881712        0.11818       -7.07935
8818       0.881812        0.11808       -7.07935
8819       0.881912        0.11798       -7.07935
8820       0.882012       0.117881       -7.07935
8821       0.882112       0.117781       -7.07935
8822       0.882212       0.117681       -7.07935
8823       0.882312       0.117581       -7.07935
8824       0.882412       0.117481       -7.07935
8825       0.882512       0.117381       -7.07935
8826       0.882612       0.117281       -7.07935
8827       0.882712       0.117182       -7.07935
8828       0.882812       0.117082       -7.07935
8829       0.882912       0.116982       -7.07935
8830       0.883012       0.116882       -7.07935
8831       0.883112       0.116782       -7.07935
8832       0.883212       0.116682       -7.07935
8833       0.883312       0.116583       -7.07935
8834       0.883412       0.116483       -7.07935
8835       0.883512       0.116383       -7.07935
8836       0.883612       0.116283       -7.07935
8837       0.883712       0.116183       -7.07935
8838       0.883812       0.116083       -7.07935
8839       0.883912       0.115984       -7.07935
8840       0.884012       0.115884       -7.07935
8841       0.884112       0.115784       -7.07935
8842       0.884212       0.115684       -7.07935
8843       0.884312       0.115584       -7.07935
8844       0.884412       0.115484       -7.07935
8845       0.884512       0.115385       -7.07935
8846       0.884612       0.115285       -7.07935
8847       0.884712       0.115185       -7.07935
8848       0.884812       0.115085       -7.07935
8849       0.884912       0.114985       -7.07935
8850       0.885011       0.114885       -7.07935
8851       0.885111       0.114785       -7.07935
8852       0.885211       0.114686       -7.07935
8853       0.885311       0.114586       -7.07935
8854       0.885411       0.114486       -7.07935
8855       0.885511       0.114386       -7.07935
8856       0.885611       0.114286       -7.07935
8857       0.885711       0.114186       -7.07935
8858       0.885811       0.114087       -7.07935
8859       0.885911       0.113987       -7.07935
8860       0.886011       0.113887       -7.07935
8861       0.886111       0.113787       -7.07935
8862       0.886211       0.113687       -7.07935
8863       0.886311       0.113587       -7.07935
8864       0.886411       0.113488       -7.07935
8865       0.886511       0.113388       -7.07935
8866       0.886611       0.113288       -7.07935
8867       0.886711       0.113188       -7.07935
8868       0.886811       0.113088       -7.07935
8869       0.886911       0.112988       -7.07935
8870       0.887011       0.112888       -7.07935
8871       0.887111       0.112789       -7.07935
8872       0.887211       0.112689       -7.07935
8873       0.887311       0.112589       -7.07935
8874       0.887411       0.112489       -7.07935
8875       0.887511       0.112389       -7.07935
8876       0.887611       0.112289       -7.07935
8877       0.887711        0.11219       -7.07935
8878       0.887811        0.11209       -7.07935
8879       0.887911        0.11199       -7.07935
8880       0.888011        0.11189       -7.07935
8881       0.888111        0.11179       -7.07935
8882       0.888211        0.11169       -7.07935
8883       0.888311        0.11159       -7.07935
8884       0.888411       0.111491       -7.07935
8885       0.888511       0.111391       -7.07935
8886       0.888611       0.111291       -7.07935
8887       0.888711       0.111191       -7.07935
8888       0.888811       0.111091       -7.07935
8889       0.888911       0.110991       -7.07935
8890       0.889011       0.110892       -7.07935
8891       0.889111       0.110792       -7.07935
8892       0.889211       0.110692       -7.07935
8893       0.889311       0.110592       -7.07935
8894       0.889411       0.110492       -7.07935
8895       0.889511       0.110392       -7.07935
8896       0.889611       0.110292       -7.07935
8897       0.889711       0.110193       -7.07935
8898       0.889811       0.110093       -7.07935
8899       0.889911       0.109993       -7.07935
8900       0.890011       0.109893       -7.07935
8901       0.890111       0.109793       -7.07935
8902       0.890211       0.109693       -7.07935
8903       0.890311       0.109593       -7.07935
8904       0.890411       0.109494       -7.07935
8905       0.890511       0.109394       -7.07935
8906       0.890611       0.109294       -7.07935
8907       0.890711       0.109194       -7.07935
8908       0.890811       0.109094       -7.07935
8909       0.890911       0.108994       -7.07935
8910       0.891011       0.108895       -7.07935
8911       0.891111       0.108795       -7.07935
8912       0.891211       0.108695       -7.07935
8913       0.891311       0.108595       -7.07935
8914       0.891411       0.108495       -7.07935
8915       0.891511       0.108395       -7.07935
8916       0.891611       0.108295       -7.07935
8917       0.891711       0.108196       -7.07935
8918       0.891811       0.108096       -7.07935
8919       0.891911       0.107996       -7.07935
8920       0.892011       0.107896       -7.07935
8921       0.892111       0.107796       -7.07935
8922       0.892211       0.107696       -7.07935
8923       0.892311       0.107596       -7.07935
8924       0.892411       0.107497       -7.07935
8925       0.892511       0.107397       -7.07935
8926       0.892611       0.107297       -7.07935
8927       0.892711       0.107197       -7.07935
8928       0.892811       0.107097       -7.07935
8929       0.892911       0.106997       -7.07935
8930       0.893011       0.106897       -7.07935
8931       0.893111       0.106798       -7.07935
8932       0.893211       0.106698       -7.07935
8933       0.893311       0.106598       -7.07935
8934       0.893411       0.106498       -7.07935
8935       0.893511       0.106398       -7.07935
8936       0.893611       0.106298       -7.07935
8937       0.893711       0.106199       -7.07935
8938       0.893811       0.106099       -7.07935
8939       0.893911       0.105999       -7.07935
8940       0.894011       0.105899       -7.07935
8941       0.894111       0.105799       -7.07935
8942       0.894211       0.105699       -7.07935
8943       0.894311       0.105599       -7.07935
8944       0.894411         0.1055       -7.07935
8945       0.894511         0.1054       -7.07935
8946       0.894611         0.1053       -7.07935
8947       0.894711         0.1052       -7.07935
8948       0.894811         0.1051       -7.07935
8949       0.894911          0.105       -7.07935
8950        0.89501         0.1049       -7.07935
8951        0.89511       0.104801       -7.07935
8952        0.89521       0.104701       -7.07935
8953        0.89531       0.104601       -7.07935
8954        0.89541       0.104501       -7.07935
8955        0.89551       0.104401       -7.07935
8956        0.89561       0.104301       -7.07935
8957        0.89571       0.104201       -7.07935
8958        0.89581       0.104102       -7.07935
8959        0.89591       0.104002       -7.07935
8960        0.89601       0.103902       -7.07935
8961        0.89611       0.103802       -7.07935
8962        0.89621       0.103702       -7.07935
8963        0.89631       0.103602       -7.07935
8964        0.89641       0.103502       -7.07935
8965        0.89651       0.103403       -7.07935
8966        0.89661       0.103303       -7.07935
8967        0.89671       0.103203       -7.07935
8968        0.89681       0.103103       -7.07935
8969        0.89691       0.103003       -7.07935
8970        0.89701       0.102903       -7.07935
8971        0.89711       0.102803       -7.07935
8972        0.89721       0.102704       -7.07935
8973        0.89731       0.102604       -7.07935
8974        0.89741       0.102504       -7.07935
8975        0.89751       0.102404       -7.07935
8976        0.89761       0.102304       -7.07935
8977        0.89771       0.102204       -7.07935
8978        0.89781       0.102104       -7.07935
8979        0.89791       0.102005       -7.07935
8980        0.89801       0.101905       -7.07935
8981        0.89811       0.101805       -7.07935
8982        0.89821       0.101705       -7.07935
8983        0.89831       0.101605       -7.07935
8984        0.89841       0.101505       -7.07935
8985        0.89851       0.101405       -7.07935
8986        0.89861       0.101306       -7.07935
8987        0.89871       0.101206       -7.07935
8988        0.89881       0.101106       -7.07935
8989        0.89891       0.101006       -7.07935
8990        0.89901       0.100906       -7.07935
8991        0.89911       0.100806       -7.07935
8992        0.89921       0.100706       -7.07935
8993        0.89931       0.100606       -7.07935
8994        0.89941       0.100507       -7.07935
8995        0.89951       0.100407       -7.07935
8996        0.89961       0.100307       -7.07935
8997        0.89971       0.100207       -7.07935
8998        0.89981       0.100107       -7.07935
8999        0.89991       0.100007       -7.07935
9000        0.90001      0.0999075       -7.07935
9001        0.90011      0.0998076       -7.07935
9002        0.90021      0.0997077       -7.07935
9003        0.90031      0.0996079       -7.07935
9004        0.90041       0.099508       -7.07935
9005        0.90051      0.0994081       -7.07935
9006        0.90061      0.0993083       -7.07935
9007        0.90071      0.0992084       -7.07935
9008        0.90081      0.0991086       -7.07935
9009        0.90091      0.0990087       -7.07935
9010        0.90101      0.0989088       -7.07935
9011        0.90111       0.098809       -7.07935
9012        0.90121      0.0987091       -7.07935
9013        0.90131      0.0986092       -7.07935
9014        0.90141      0.0985094       -7.07935
9015        0.90151      0.0984095       -7.07935
9016        0.90161      0.0983096       -7.07935
9017        0.90171      0.0982098       -7.07935
9018        0.90181      0.0981099       -7.07935
9019        0.90191      0.0980101       -7.07935
9020        0.90201      0.0979102       -7.07935
9021        0.90211      0.0978103       -7.07935
9022        0.90221      0.0977105       -7.07935
9023        0.90231      0.0976106       -7.07935
9024        0.90241      0.0975107       -7.07935
9025        0.90251      0.0974109       -7.07935
9026        0.90261       0.097311       -7.07935
9027        0.90271      0.0972111       -7.07935
9028        0.90281      0.0971113       -7.07935
9029        0.90291      0.0970114       -7.07935
9030        0.90301      0.0969115       -7.07935
9031        0.90311      0.0968117       -7.07935
9032        0.90321      0.0967118       -7.07935
9033        0.90331      0.0966119       -7.07935
9034        0.90341      0.0965121       -7.07935
9035        0.90351      0.0964122       -7.07935
9036        0.90361      0.0963123       -7.07935
9037        0.90371      0.0962125       -7.07935
9038        0.90381      0.0961126       -7.07935
9039        0.90391      0.0960127       -7.07935
9040        0.90401      0.0959129       -7.07935
9041        0.90411       0.095813       -7.07935
9042        0.90421      0.0957131       -7.07935
9043        0.90431      0.0956133       -7.07935
9044        0.90441      0.0955134       -7.07935
9045        0.90451      0.0954135       -7.07935
9046        0.90461      0.0953137       -7.07935
9047        0.90471      0.0952138       -7.07935
9048        0.90481      0.0951139       -7.07935
9049        0.90491      0.0950141       -7.07935
9050       0.905009      0.0949142       -7.07935
9051       0.905109      0.0948143       -7.07935
9052       0.905209      0.0947145       -7.07935
9053       0.905309      0.0946146       -7.07935
9054       0.905409      0.0945147       -7.07935
9055       0.905509      0.0944149       -7.07935
9056       0.905609       0.094315       -7.07935
9057       0.905709      0.0942151       -7.07935
9058       0.905809      0.0941153       -7.07935
9059       0.905909      0.0940154       -7.07935
9060       0.906009      0.0939155       -7.07935
9061       0.906109      0.0938156       -7.07935
9062       0.906209      0.0937158       -7.07935
9063       0.906309      0.0936159       -7.07935
9064       0.906409       0.093516       -7.07935
9065       0.906509      0.0934162       -7.07935
9066       0.906609      0.0933163       -7.07935
9067       0.906709      0.0932164       -7.07935
9068       0.906809      0.0931166       -7.07935
9069       0.906909      0.0930167       -7.07935
9070       0.907009      0.0929168       -7.07935
9071       0.907109      0.0928169       -7.07935
9072       0.907209      0.0927171       -7.07935
9073       0.907309      0.0926172       -7.07935
9074       0.907409      0.0925173       -7.07935
9075       0.907509      0.0924175       -7.07935
9076       0.907609      0.0923176       -7.07935
9077       0.907709      0.0922177       -7.07935
9078       0.907809      0.0921178       -7.07935
9079       0.907909       0.092018       -7.07935
9080       0.908009      0.0919181       -7.07935
9081       0.908109      0.0918182       -7.07935
9082       0.908209      0.0917184       -7.07935
9083       0.908309      0.0916185       -7.07935
9084       0.908409      0.0915186       -7.07935
9085       0.908509      0.0914187       -7.07935
9086       0.908609      0.0913189       -7.07935
9087       0.908709       0.091219       -7.07935
9088       0.908809      0.0911191       -7.07935
9089       0.908909      0.0910193       -7.07935
9090       0.909009      0.0909194       -7.07935
9091       0.909109      0.0908195       -7.07935
9092       0.909209      0.0907196       -7.07935
9093       0.909309      0.0906198       -7.07935
9094       0.909409      0.0905199       -7.07935
9095       0.909509        0.09042       -7.07935
9096       0.909609      0.0903201       -7.07935
9097       0.909709      0.0902203       -7.07935
9098       0.909809      0.0901204       -7.07935
9099       0.909909      0.0900205       -7.07935
9100       0.910009      0.0899207       -7.07935
9101       0.910109      0.0898208       -7.07935
9102       0.910209      0.0897209       -7.07935
9103       0.910309       0.089621       -7.07935
9104       0.910409      0.0895212       -7.07935
9105       0.910509      0.0894213       -7.07935
9106       0.910609      0.0893214       -7.07935
9107       0.910709      0.0892215       -7.07935
9108       0.910809      0.0891217       -7.07935
9109       0.910909      0.0890218       -7.07935
9110       0.911009      0.0889219       -7.07935
9111       0.911109       0.088822       -7.07935
9112       0.911209      0.0887222       -7.07935
9113       0.911309      0.0886223       -7.07935
9114       0.911409      0.0885224       -7.07935
9115       0.911509      0.0884225       -7.07935
9116       0.911609      0.0883227       -7.07935
9117       0.911709      0.0882228       -7.07935
9118       0.911809      0.0881229       -7.07935
9119       0.911909       0.088023       -7.07935
9120       0.912009      0.0879232       -7.07935
9121       0.912109      0.0878233       -7.07935
9122       0.912209      0.0877234       -7.07935
9123       0.912309      0.0876235       -7.07935
9124       0.912409      0.0875236       -7.07935
9125       0.912509      0.0874238       -7.07935
9126       0.912609      0.0873239       -7.07935
9127       0.912709       0.087224       -7.07935
9128       0.912809      0.0871241       -7.07935
9129       0.912909      0.0870243       -7.07935
9130       0.913009      0.0869244       -7.07935
9131       0.913109      0.0868245       -7.07935
9132       0.913209      0.0867246       -7.07935
9133       0.913309      0.0866248       -7.07935
9134       0.913409      0.0865249       -7.07935
9135       0.913509       0.086425       -7.07935
9136       0.913609      0.0863251       -7.07935
9137       0.913709      0.0862252       -7.07935
9138       0.913809      0.0861254       -7.07935
9139       0.913909      0.0860255       -7.07935
9140       0.914009      0.0859256       -7.07935
9141       0.914109      0.0858257       -7.07935
9142       0.914209      0.0857259       -7.07935
9143       0.914309       0.085626       -7.07935
9144       0.914409      0.0855261       -7.07935
9145       0.914509      0.0854262       -7.07935
9146       0.914609      0.0853263       -7.07935
9147       0.914709      0.0852265       -7.07935
9148       0.914809      0.0851266       -7.07935
9149       0.914909      0.0850267       -7.07935
9150       0.915008      0.0849268       -7.07935
9151       0.915108      0.0848269       -7.07935
9152       0.915208      0.0847271       -7.07935
9153       0.915308      0.0846272       -7.07935
9154       0.915408      0.0845273       -7.07935
9155       0.915508      0.0844274       -7.07935
9156       0.915608      0.0843275       -7.07935
9157       0.915708      0.0842277       -7.07935
9158       0.915808      0.0841278       -7.07935
9159       0.915908      0.0840279       -7.07935
9160       0.916008       0.083928       -7.07935
9161       0.916108      0.0838281       -7.07935
9162       0.916208      0.0837283       -7.07935
9163       0.916308      0.0836284       -7.07935
9164       0.916408      0.0835285       -7.07935
9165       0.916508      0.0834286       -7.07935
9166       0.916608      0.0833287       -7.07935
9167       0.916708      0.0832289       -7.07935
9168       0.916808       0.083129       -7.07935
9169       0.916908      0.0830291       -7.07935
9170       0.917008      0.0829292       -7.07935
9171       0.917108      0.0828293       -7.07935
9172       0.917208      0.0827295       -7.07935
9173       0.917308      0.0826296       -7.07935
9174       0.917408      0.0825297       -7.07935
9175       0.917508      0.0824298       -7.07935
9176       0.917608      0.0823299       -7.07935
9177       0.917708        0.08223       -7.07935
9178       0.917808      0.0821302       -7.07935
9179       0.917908      0.0820303       -7.07935
9180       0.918008      0.0819304       -7.07935
9181       0.918108      0.0818305       -7.07935
9182       0.918208      0.0817306       -7.07935
9183       0.918308      0.0816308       -7.07935
9184       0.918408      0.0815309       -7.07935
9185       0.918508       0.081431       -7.07935
9186       0.918608      0.0813311       -7.07935
9187       0.918708      0.0812312       -7.07935
9188       0.918808      0.0811313       -7.07935
9189       0.918908      0.0810315       -7.07935
9190       0.919008      0.0809316       -7.07935
9191       0.919108      0.0808317       -7.07935
9192       0.919208      0.0807318       -7.07935
9193       0.919308      0.0806319       -7.07935
9194       0.919408       0.080532       -7.07935
9195       0.919508      0.0804322       -7.07935
9196       0.919608      0.0803323       -7.07935
9197       0.919708      0.0802324       -7.07935
9198       0.919808      0.0801325       -7.07935
9199       0.919908      0.0800326       -7.07935
9200       0.920008      0.0799327       -7.07935
9201       0.920108      0.0798328       -7.07935
9202       0.920208       0.079733       -7.07935
9203       0.920308      0.0796331       -7.07935
9204       0.920408      0.0795332       -7.07935
9205       0.920508      0.0794333       -7.07935
9206       0.920608      0.0793334       -7.07935
9207       0.920708      0.0792335       -7.07935
9208       0.920808      0.0791337       -7.07935
9209       0.920908      0.0790338       -7.07935
9210       0.921008      0.0789339       -7.07935
9211       0.921108       0.078834       -7.07935
9212       0.921208      0.0787341       -7.07935
9213       0.921308      0.0786342       -7.07935
9214       0.921408      0.0785343       -7.07935
9215       0.921508      0.0784345       -7.07935
9216       0.921608      0.0783346       -7.07935
9217       0.921708      0.0782347       -7.07935
9218       0.921808      0.0781348       -7.07935
9219       0.921908      0.0780349       -7.07935
9220       0.922008       0.077935       -7.07935
9221       0.922108      0.0778351       -7.07935
9222       0.922208      0.0777352       -7.07935
9223       0.922308      0.0776354       -7.07935
9224       0.922408      0.0775355       -7.07935
9225       0.922508      0.0774356       -7.07935
9226       0.922608      0.0773357       -7.07935
9227       0.922708      0.0772358       -7.07935
9228       0.922808      0.0771359       -7.07935
9229       0.922908       0.077036       -7.07935
9230       0.923008      0.0769362       -7.07935
9231       0.923108      0.0768363       -7.07935
9232       0.923208      0.0767364       -7.07935
9233       0.923308      0.0766365       -7.07935
9234       0.923408      0.0765366       -7.07935
9235       0.923508      0.0764367       -7.07935
9236       0.923608      0.0763368       -7.07935
9237       0.923708      0.0762369       -7.07935
9238       0.923808      0.0761371       -7.07935
9239       0.923908      0.0760372       -7.07935
9240       0.924008      0.0759373       -7.07935
9241       0.924108      0.0758374       -7.07935
9242       0.924208      0.0757375       -7.07935
9243       0.924308      0.0756376       -7.07935
9244       0.924408      0.0755377       -7.07935
9245       0.924508      0.0754378       -7.07935
9246       0.924608      0.0753379       -7.07935
9247       0.924708      0.0752381       -7.07935
9248       0.924808      0.0751382       -7.07935
9249       0.924908      0.0750383       -7.07935
9250       0.925007      0.0749384       -7.07935
9251       0.925107      0.0748385       -7.07935
9252       0.925207      0.0747386       -7.07935
9253       0.925307      0.0746387       -7.07935
9254       0.925407      0.0745388       -7.07935
9255       0.925507      0.0744389       -7.07935
9256       0.925607       0.074339       -7.07935
9257       0.925707      0.0742392       -7.07935
9258       0.925807      0.0741393       -7.07935
9259       0.925907      0.0740394       -7.07935
9260       0.926007      0.0739395       -7.07935
9261       0.926107      0.0738396       -7.07935
9262       0.926207      0.0737397       -7.07935
9263       0.926307      0.0736398       -7.07935
9264       0.926407      0.0735399       -7.07935
9265       0.926507        0.07344       -7.07935
9266       0.926607      0.0733401       -7.07935
9267       0.926707      0.0732403       -7.07935
9268       0.926807      0.0731404       -7.07935
9269       0.926907      0.0730405       -7.07935
9270       0.927007      0.0729406       -7.07935
9271       0.927107      0.0728407       -7.07935
9272       0.927207      0.0727408       -7.07935
9273       0.927307      0.0726409       -7.07935
9274       0.927407       0.072541       -7.07935
9275       0.927507      0.0724411       -7.07935
9276       0.927607      0.0723412       -7.07935
9277       0.927707      0.0722413       -7.07935
9278       0.927807      0.0721414       -7.07935
9279       0.927907      0.0720416       -7.07935
9280       0.928007      0.0719417       -7.07935
9281       0.928107      0.0718418       -7.07935
9282       0.928207      0.0717419       -7.07935
9283       0.928307       0.071642       -7.07935
9284       0.928407      0.0715421       -7.07935
9285       0.928507      0.0714422       -7.07935
9286       0.928607      0.0713423       -7.07935
9287       0.928707      0.0712424       -7.07935
9288       0.928807      0.0711425       -7.07935
9289       0.928907      0.0710426       -7.07935
9290       0.929007      0.0709427       -7.07935
9291       0.929107      0.0708428       -7.07935
9292       0.929207      0.0707429       -7.07935
9293       0.929307      0.0706431       -7.07935
9294       0.929407      0.0705432       -7.07935
9295       0.929507      0.0704433       -7.07935
9296       0.929607      0.0703434       -7.07935
9297       0.929707      0.0702435       -7.07935
9298       0.929807      0.0701436       -7.07935
9299       0.929907      0.0700437       -7.07935
9300       0.930007      0.0699438       -7.07935
9301       0.930107      0.0698439       -7.07935
9302       0.930207       0.069744       -7.07935
9303       0.930307      0.0696441       -7.07935
9304       0.930407      0.0695442       -7.07935
9305       0.930507      0.0694443       -7.07935
9306       0.930607      0.0693444       -7.07935
9307       0.930707      0.0692445       -7.07935
9308       0.930807      0.0691446       -7.07935
9309       0.930907      0.0690447       -7.07935
9310       0.931007      0.0689449       -7.07935
9311       0.931107       0.068845       -7.07935
9312       0.931207      0.0687451       -7.07935
9313       0.931307      0.0686452       -7.07935
9314       0.931407      0.0685453       -7.07935
9315       0.931507      0.0684454       -7.07935
9316       0.931607      0.0683455       -7.07935
9317       0.931707      0.0682456       -7.07935
9318       0.931807      0.0681457       -7.07935
9319       0.931907      0.0680458       -7.07935
9320       0.932007      0.0679459       -7.07935
9321       0.932107       0.067846       -7.07935
9322       0.932207      0.0677461       -7.07935
9323       0.932307      0.0676462       -7.07935
9324       0.932407      0.0675463       -7.07935
9325       0.932507      0.0674464       -7.07935
9326       0.932607      0.0673465       -7.07935
9327       0.932707      0.0672466       -7.07935
9328       0.932807      0.0671467       -7.07935
9329       0.932907      0.0670468       -7.07935
9330       0.933007      0.0669469       -7.07935
9331       0.933107       0.066847       -7.07935
9332       0.933207      0.0667471       -7.07935
9333       0.933307      0.0666472       -7.07935
9334       0.933407      0.0665473       -7.07935
9335       0.933507      0.0664475       -7.07935
9336       0.933607      0.0663476       -7.07935
9337       0.933707      0.0662477       -7.07935
9338       0.933807      0.0661478       -7.07935
9339       0.933907      0.0660479       -7.07935
9340       0.934007       0.065948       -7.07935
9341       0.934107      0.0658481       -7.07935
9342       0.934207      0.0657482       -7.07935
9343       0.934307      0.0656483       -7.07935
9344       0.934407      0.0655484       -7.07935
9345       0.934507      0.0654485       -7.07935
9346       0.934607      0.0653486       -7.07935
9347       0.934707      0.0652487       -7.07935
9348       0.934807      0.0651488       -7.07935
9349       0.934907      0.0650489       -7.07935
9350       0.935006       0.064949       -7.07935
9351       0.935106      0.0648491       -7.07935
9352       0.935206      0.0647492       -7.07935
9353       0.935306      0.0646493       -7.07935
9354       0.935406      0.0645494       -7.07935
9355       0.935506      0.0644495       -7.07935
9356       0.935606      0.0643496       -7.07935
9357       0.935706      0.0642497       -7.07935
9358       0.935806      0.0641498       -7.07935
9359       0.935906      0.0640499       -7.07935
9360       0.936006        0.06395       -7.07935
9361       0.936106      0.0638501       -7.07935
9362       0.936206      0.0637502       -7.07935
9363       0.936306      0.0636503       -7.07935
9364       0.936406      0.0635504       -7.07935
9365       0.936506      0.0634505       -7.07935
9366       0.936606      0.0633506       -7.07935
9367       0.936706      0.0632507       -7.07935
9368       0.936806      0.0631508       -7.07935
9369       0.936906      0.0630509       -7.07935
9370       0.937006       0.062951       -7.07935
9371       0.937106      0.0628511       -7.07935
9372       0.937206      0.0627512       -7.07935
9373       0.937306      0.0626513       -7.07935
9374       0.937406      0.0625514       -7.07935
9375       0.937506      0.0624515       -7.07935
9376       0.937606      0.0623516       -7.07935
9377       0.937706      0.0622517       -7.07935
9378       0.937806      0.0621518       -7.07935
9379       0.937906      0.0620519       -7.07935
9380       0.938006       0.061952       -7.07935
9381       0.938106      0.0618521       -7.07935
9382       0.938206      0.0617522       -7.07935
9383       0.938306      0.0616523       -7.07935
9384       0.938406      0.0615524       -7.07935
9385       0.938506      0.0614525       -7.07935
9386       0.938606      0.0613526       -7.07935
9387       0.938706      0.0612527       -7.07935
9388       0.938806      0.0611528       -7.07935
9389       0.938906      0.0610529       -7.07935
9390       0.939006       0.060953       -7.07935
9391       0.939106      0.0608531       -7.07935
9392       0.939206      0.0607532       -7.07935
9393       0.939306      0.0606533       -7.07935
9394       0.939406      0.0605534       -7.07935
9395       0.939506      0.0604535       -7.07935
9396       0.939606      0.0603536       -7.07935
9397       0.939706      0.0602537       -7.07935
9398       0.939806      0.0601538       -7.07935
9399       0.939906      0.0600539       -7.07935
9400       0.940006       0.059954       -7.07935
9401       0.940106       0.059854       -7.07935
9402       0.940206      0.0597541       -7.07935
9403       0.940306      0.0596542       -7.07935
9404       0.940406      0.0595543       -7.07935
9405       0.940506      0.0594544       -7.07935
